Date,Open,High,Low,Close,Adj_Close,Volume
23/11/87,27.993547,28.142925,27.784416,28.083174,11.631655,3981494
24/11/87,28.202677,28.561186,28.1728,28.32218,11.730652,6686032
25/11/87,28.292303,28.411806,28.053299,28.11305,11.64403,4899882
27/11/87,27.844168,27.963671,27.336281,27.455784,11.371798,3859740
30/11/87,26.828394,26.858271,26.29063,26.469885,10.963452,11724823
01/12/87,26.888145,26.977772,26.529636,26.589388,11.012958,6743353
02/12/87,26.529636,26.798517,26.350382,26.410133,10.938709,5637522
03/12/87,26.410133,26.499762,25.454111,25.454111,10.542732,9881771
04/12/87,25.274857,25.752869,25.095602,25.752869,10.666475,8942463
07/12/87,25.872372,26.171127,25.752869,26.171127,10.83971,6170145
08/12/87,26.171127,26.649139,25.902246,26.649139,11.037696,6481853
09/12/87,26.529636,27.425907,26.529636,27.246655,11.285183,8474274
10/12/87,26.708891,27.366158,26.410133,26.529636,10.988204,10002689
11/12/87,26.529636,26.679014,26.111378,26.320507,10.901579,5915339
14/12/87,26.380259,27.664913,26.350382,27.515535,11.396549,7102340
15/12/87,27.575287,27.963671,27.306404,27.724665,11.483165,9758762
16/12/87,27.724665,28.501434,27.664913,28.411806,11.767777,9345382
17/12/87,28.441683,28.561186,27.485661,27.605164,11.433671,7634545
18/12/87,27.605164,28.262428,27.54541,28.023422,11.606907,11710598
21/12/87,27.993547,28.561186,27.933796,28.262428,11.705898,6486037
22/12/87,27.963671,28.292303,27.844168,28.262428,11.705898,5091928
23/12/87,28.411806,28.770315,28.381931,28.561186,11.829639,6888538
24/12/87,28.591061,28.650812,28.441683,28.650812,11.866763,2637175
28/12/87,27.963671,28.11305,27.515535,27.664913,11.458417,4547171
29/12/87,27.784416,27.874044,27.605164,27.724665,11.483165,2843446
30/12/87,27.814293,28.142925,27.814293,27.963671,11.582159,4388179
31/12/87,27.605164,27.814293,27.485661,27.605164,11.433671,4874360
04/01/88,27.963671,28.979446,27.903919,28.859943,11.953384,7678058
05/01/88,29.278202,29.517208,29.069073,29.128824,12.064753,9088485
06/01/88,29.158701,29.457457,28.979446,29.36783,12.163746,6598586
07/01/88,29.098948,29.636711,28.94957,29.487333,12.213237,5984375
08/01/88,29.397705,29.57696,27.455784,27.455784,11.371798,8836608
11/01/88,27.784416,28.202677,27.366158,28.142925,11.656403,7468440
12/01/88,28.083174,28.142925,27.0674,27.54541,11.40892,9857504
13/01/88,27.366158,28.262428,27.097275,27.754541,11.495543,9098526
14/01/88,27.635038,28.053299,27.366158,27.69479,11.470791,5308659
15/01/88,28.292303,28.74044,28.292303,28.441683,11.780141,11722731
18/01/88,28.411806,28.620937,27.963671,28.142925,11.656403,5368490
19/01/88,27.485661,27.605164,26.649139,26.708891,11.06245,15436031
20/01/88,26.29063,26.619265,25.961998,26.380259,10.926332,17743507
21/01/88,26.469885,26.768642,26.051624,26.529636,10.988204,10465021
22/01/88,26.619265,26.708891,26.201004,26.410133,10.938709,5651329
25/01/88,26.469885,27.0674,26.410133,27.0674,11.210936,7059245
26/01/88,26.947897,27.127151,26.649139,26.738768,11.074817,4760974
27/01/88,26.798517,27.425907,26.649139,26.947897,11.161438,8383899
28/01/88,27.127151,27.366158,27.007648,27.186901,11.260427,5143810
29/01/88,27.276529,27.336281,26.410133,26.858271,11.124314,7154640
01/02/88,26.947897,27.127151,26.29063,26.29063,10.88921,7859226
02/02/88,26.201004,26.44001,26.081501,26.260756,10.876834,10044529
03/02/88,26.260756,26.708891,25.872372,26.051624,10.790214,11398890
04/02/88,26.051624,26.111378,25.693117,25.961998,10.862714,7708602
05/02/88,25.991875,26.171127,25.752869,25.81262,10.800219,4811600
08/02/88,25.633366,25.902246,25.543737,25.752869,10.775218,7678477
09/02/88,25.81262,26.111378,25.633366,26.081501,10.912721,6041278
10/02/88,26.171127,26.708891,26.171127,26.679014,11.162724,8941208
11/02/88,26.679014,26.858271,26.410133,26.589388,11.125223,6206546
12/02/88,26.589388,26.977772,26.529636,26.768642,11.200226,5506144
16/02/88,26.91802,27.186901,26.888145,27.186901,11.375223,6018266
17/02/88,27.157026,27.306404,26.768642,26.947897,11.275226,7760065
18/02/88,26.947897,27.186901,26.798517,26.888145,11.250224,6251314
19/02/88,26.888145,27.097275,26.798517,27.097275,11.337729,5981028
22/02/88,27.037523,27.635038,27.037523,27.54541,11.525232,7892698
23/02/88,27.575287,27.69479,27.336281,27.575287,11.537733,7750860
24/02/88,27.635038,27.903919,27.425907,27.754541,11.612734,7193970
25/02/88,27.784416,28.1728,27.276529,27.366158,11.450224,9953736
26/02/88,27.425907,27.664913,27.276529,27.664913,11.575233,5475182
29/02/88,27.784416,28.142925,27.69479,28.083174,11.75023,5899440
01/03/88,28.1728,28.292303,27.784416,27.963671,11.700235,8254195
02/03/88,28.142925,28.292303,27.933796,28.023422,11.725236,6113661
03/03/88,27.963671,28.023422,27.664913,27.844168,11.650235,4518720
04/03/88,27.784416,28.083174,27.54541,27.933796,11.687734,5230000
07/03/88,27.814293,28.083174,27.754541,28.023422,11.725236,3724597
08/03/88,28.142925,28.352055,28.023422,28.11305,11.762734,6117845
09/03/88,28.11305,28.142925,27.784416,27.874044,11.662738,4686080
10/03/88,27.784416,27.844168,27.157026,27.186901,11.375223,6025797
11/03/88,27.306404,27.605164,26.858271,27.605164,11.550233,7524087
14/03/88,27.485661,27.664913,27.366158,27.605164,11.550233,4142997
15/03/88,27.515535,27.575287,27.157026,27.246655,11.400223,5603213
16/03/88,27.246655,27.575287,27.097275,27.54541,11.525232,4721226
17/03/88,27.54541,27.605164,27.186901,27.455784,11.487736,7434968
18/03/88,27.396032,27.396032,27.0674,27.306404,11.425224,8992671
21/03/88,27.127151,27.246655,26.947897,27.186901,11.375223,4511189
22/03/88,27.216778,27.306404,27.037523,27.037523,11.312726,3862250
23/03/88,27.007648,27.097275,26.589388,26.679014,11.162724,5612836
24/03/88,26.350382,26.410133,26.141253,26.29063,11.000219,7468440
25/03/88,26.201004,26.380259,25.454111,25.573614,10.700214,7875543
28/03/88,25.513863,25.902246,24.916348,25.842495,10.81272,9147479
29/03/88,25.991875,25.991875,25.304731,25.304731,10.587709,7945834
30/03/88,25.454111,25.483988,25.035851,25.125479,10.512712,8932840
31/03/88,25.005976,25.932121,24.976099,25.722992,10.762716,7330368
04/04/88,25.693117,26.051624,25.513863,25.693117,10.750216,6265958
05/04/88,25.782743,25.872372,25.244982,25.693117,10.750216,6409051
06/04/88,25.782743,26.230881,25.274857,26.201004,10.962719,7862154
07/04/88,26.201004,26.350382,25.842495,26.111378,10.925219,6552562
08/04/88,26.171127,26.91802,26.141253,26.679014,11.162724,7288528
11/04/88,26.858271,27.157026,26.738768,27.097275,11.337729,6267632
12/04/88,27.097275,27.276529,27.0674,27.157026,11.362725,5597355
13/04/88,27.455784,27.844168,27.306404,27.754541,11.612734,10861246
14/04/88,27.306404,27.664913,26.589388,26.619265,11.137724,11931931
15/04/88,26.708891,27.336281,26.529636,27.276529,11.412731,11699301
18/04/88,27.157026,27.366158,27.0674,27.246655,11.400223,5815760
19/04/88,27.366158,27.724665,27.007648,27.037523,11.312726,7319071
20/04/88,27.037523,27.216778,26.768642,26.977772,11.287726,6981004
21/04/88,27.0674,27.276529,26.649139,26.858271,11.23772,8077630
22/04/88,26.947897,27.306404,26.858271,27.186901,11.375223,4602400
25/04/88,27.306404,27.396032,27.127151,27.216778,11.387731,5045067
26/04/88,27.246655,27.425907,27.097275,27.306404,11.425224,5496521
27/04/88,27.336281,27.366158,27.037523,27.246655,11.400223,3954298
28/04/88,27.127151,27.127151,26.91802,27.037523,11.312726,3355150
29/04/88,27.007648,27.186901,26.91802,27.097275,11.337729,3207454
02/05/88,27.157026,27.336281,27.037523,27.276529,11.412731,4371862
03/05/88,27.336281,27.515535,27.0674,27.396032,11.462729,3568115
04/05/88,27.425907,27.425907,27.0674,27.0674,11.325219,4956366
05/05/88,26.649139,26.679014,26.499762,26.589388,11.234341,4890678
06/05/88,26.589388,26.738768,26.320507,26.410133,11.158606,3208710
09/05/88,26.410133,26.499762,26.260756,26.410133,11.158606,3338832
10/05/88,26.529636,26.649139,26.29063,26.499762,11.196471,3868945
11/05/88,26.260756,26.260756,25.902246,25.991875,10.981886,6687287
12/05/88,26.021749,26.141253,25.961998,25.991875,10.981886,3388203
13/05/88,26.111378,26.380259,26.081501,26.380259,11.145982,3194484
16/05/88,26.410133,26.708891,26.260756,26.679014,11.27221,3034655
17/05/88,26.828394,26.947897,26.29063,26.320507,11.120732,5327069
18/05/88,26.350382,26.44001,25.932121,26.021749,10.994513,5106572
19/05/88,26.021749,26.44001,25.961998,26.410133,11.158606,6345873
20/05/88,26.44001,26.469885,26.141253,26.171127,11.057621,4227514
23/05/88,26.230881,26.260756,25.842495,25.991875,10.981886,3815390
24/05/88,26.051624,26.171127,25.961998,26.111378,11.032374,3769366
25/05/88,26.171127,26.230881,25.932121,25.932121,10.956643,4266843
26/05/88,25.991875,26.111378,25.842495,25.872372,10.931393,3375651
27/05/88,25.842495,25.902246,25.693117,25.81262,10.90615,2204968
31/05/88,25.872372,27.007648,25.842495,26.888145,11.360569,5072682
01/06/88,27.007648,27.366158,26.858271,27.037523,11.423683,9107731
02/06/88,27.037523,27.157026,26.708891,26.91802,11.373196,4560560
03/06/88,26.977772,27.216778,26.768642,27.0674,11.4363,3499498
06/06/88,27.157026,27.336281,27.007648,27.336281,11.549913,4435040
07/06/88,27.306404,27.54541,27.157026,27.186901,11.486793,7246270
08/06/88,27.276529,27.933796,27.246655,27.874044,11.777129,8836190
09/06/88,27.814293,27.993547,27.54541,27.575287,11.650897,6819920
10/06/88,27.69479,28.053299,27.605164,27.724665,11.714011,5378950
13/06/88,27.814293,28.053299,27.664913,27.963671,11.814996,4304918
14/06/88,28.441683,28.620937,28.262428,28.381931,11.991713,10001434
15/06/88,28.32218,28.591061,28.32218,28.411806,12.004332,5727478
16/06/88,28.142925,28.292303,27.993547,27.993547,11.827614,4986073
17/06/88,28.023422,28.083174,27.664913,28.083174,11.86548,9768385
20/06/88,27.933796,28.11305,27.874044,27.993547,11.827614,3918316
21/06/88,28.1728,28.770315,28.083174,28.74044,12.143188,8843302
22/06/88,29.397705,29.547085,29.308079,29.397705,12.420893,17112978
23/06/88,29.397705,30.084846,29.337954,30.054972,12.698585,12252844
24/06/88,30.174475,30.174475,29.815966,29.905594,12.635481,7057153
27/06/88,29.935469,30.174475,29.815966,29.875717,12.622866,7098993
28/06/88,29.905594,30.532984,29.875717,30.353727,12.824822,7692702
29/06/88,30.532984,30.682362,30.20435,30.353727,12.824822,9020286
30/06/88,30.47323,30.532984,30.293978,30.443356,12.862696,6627874
01/07/88,30.532984,30.532984,30.054972,30.264101,12.786948,4435040
05/07/88,30.20435,30.891491,30.114723,30.891491,13.052031,5595263
06/07/88,30.861616,30.951242,30.114723,30.323853,12.8122,8490591
07/07/88,30.264101,30.562859,30.20435,30.503107,12.887935,8642889
08/07/88,30.413481,30.652487,30.174475,30.20435,12.761709,6064290
11/07/88,30.293978,30.443356,30.20435,30.293978,12.799572,3173146
12/07/88,30.383604,30.443356,29.726337,29.935469,12.648102,6888538
13/07/88,29.965343,30.025097,29.517208,29.935469,12.648102,7037070
14/07/88,29.965343,30.054972,29.786091,29.815966,12.597612,5387737
15/07/88,29.99522,30.234226,29.875717,30.234226,12.774337,8253777
18/07/88,30.025097,30.174475,29.84584,29.905594,12.635481,7209032
19/07/88,29.905594,29.965343,29.427582,29.636711,12.521875,6290644
20/07/88,29.786091,29.815966,29.487333,29.636711,12.521875,5080213
21/07/88,29.517208,29.547085,29.039198,29.098948,12.294662,4992349
22/07/88,29.039198,29.069073,28.680689,28.710564,12.130566,7609441
25/07/88,28.830067,29.248327,28.74044,29.248327,12.357771,4740472
26/07/88,29.278202,29.487333,29.248327,29.308079,12.383025,5472672
27/07/88,29.36783,29.427582,28.859943,28.94957,12.231553,5408238
28/07/88,29.098948,29.606836,28.979446,29.57696,12.49663,5070590
29/07/88,29.756214,30.174475,29.696463,30.054972,12.698585,7672619
01/08/88,30.114723,30.234226,29.965343,30.174475,12.749084,4544242
02/08/88,30.234226,30.323853,29.786091,30.054972,12.698585,5599866
03/08/88,30.054972,30.234226,29.99522,30.054972,12.698585,8039138
04/08/88,29.99522,29.99522,29.636711,29.696463,12.657847,4660139
05/08/88,29.547085,29.696463,29.517208,29.606836,12.619641,3016664
08/08/88,29.57696,29.726337,29.427582,29.427582,12.54323,2707048
09/08/88,29.547085,29.547085,29.069073,29.069073,12.390424,6805276
10/08/88,28.979446,29.069073,28.411806,28.411806,12.110265,8520716
11/08/88,28.531309,28.591061,28.053299,28.441683,12.123002,7962152
12/08/88,28.352055,28.381931,28.1728,28.202677,12.021132,3914132
15/08/88,28.11305,28.1728,27.485661,27.515535,11.728237,6962176
16/08/88,27.485661,27.903919,27.396032,27.664913,11.791916,9221536
17/08/88,27.664913,27.814293,27.186901,27.396032,11.677306,6140857
18/08/88,27.425907,27.605164,27.276529,27.396032,11.677306,3800746
19/08/88,27.455784,27.485661,26.888145,26.947897,11.486292,5522462
22/08/88,27.007648,27.037523,26.469885,26.469885,11.282546,4685243
23/08/88,26.559511,26.708891,26.380259,26.499762,11.295278,4994441
24/08/88,26.619265,26.977772,26.589388,26.947897,11.486292,5515349
25/08/88,26.708891,26.798517,26.469885,26.679014,11.371684,5146320
26/08/88,26.679014,26.947897,26.649139,26.828394,11.435362,3217496
29/08/88,26.947897,27.246655,26.947897,27.097275,11.549965,3629202
30/08/88,27.157026,27.186901,26.91802,26.977772,11.499027,3752211
31/08/88,27.097275,27.127151,26.469885,26.649139,11.358949,3900325
01/09/88,26.559511,26.559511,26.171127,26.350382,11.231608,6226210
02/09/88,26.679014,27.425907,26.679014,27.246655,11.61363,6547542
06/09/88,27.186901,27.216778,26.858271,26.977772,11.499027,4009109
07/09/88,27.0674,27.0674,26.679014,26.708891,11.38442,3847188
08/09/88,26.679014,27.037523,26.619265,26.798517,11.422621,4385669
09/09/88,26.768642,27.54541,26.589388,27.336281,11.651837,8250848
12/09/88,27.455784,27.575287,27.097275,27.157026,11.57543,5464304
13/09/88,26.947897,27.485661,26.888145,27.485661,11.715508,5512420
14/09/88,27.664913,27.69479,27.127151,27.396032,11.677306,7697305
15/09/88,27.455784,27.575287,27.186901,27.186901,11.588161,3753048
16/09/88,27.127151,27.485661,27.097275,27.306404,11.6391,9859596
19/09/88,27.186901,27.276529,26.708891,26.947897,11.486292,6483108
20/09/88,26.91802,27.097275,26.858271,26.947897,11.486292,3063943
21/09/88,27.007648,27.157026,26.888145,27.0674,11.537223,2819598
22/09/88,27.037523,27.216778,26.768642,26.768642,11.409887,5337110
23/09/88,26.768642,27.097275,26.708891,26.977772,11.499027,3769366
26/09/88,27.007648,27.157026,26.828394,26.828394,11.435362,3561839
27/09/88,26.858271,27.157026,26.619265,27.0674,11.537223,5041302
28/09/88,27.007648,27.276529,27.007648,27.216778,11.600902,4166009
29/09/88,27.246655,27.605164,27.186901,27.575287,11.753714,5679362
30/09/88,27.575287,27.844168,27.425907,27.575287,11.753714,6775151
03/10/88,27.515535,27.54541,27.246655,27.455784,11.702783,4363912
04/10/88,27.455784,27.575287,27.336281,27.366158,11.664568,3493640
05/10/88,27.276529,27.336281,26.947897,27.216778,11.600902,4732522
06/10/88,27.097275,27.276529,27.097275,27.246655,11.61363,3256407
07/10/88,27.54541,27.784416,27.425907,27.724665,11.817383,8255450
10/10/88,27.724665,27.844168,27.605164,27.754541,11.830118,3499916
11/10/88,27.784416,28.381931,27.754541,28.381931,12.097535,6712391
12/10/88,28.142925,28.32218,28.083174,28.083174,11.970188,7598562
13/10/88,28.1728,28.620937,28.142925,28.352055,12.084803,6380182
14/10/88,28.650812,28.74044,28.531309,28.620937,12.199412,9393080
17/10/88,28.591061,29.128824,28.531309,28.94957,12.339494,4568928
18/10/88,28.979446,29.726337,28.94957,29.726337,12.67058,7404843
19/10/88,29.696463,29.815966,28.800192,29.248327,12.466827,9395590
20/10/88,29.308079,29.84584,29.248327,29.84584,12.721508,7140833
21/10/88,29.786091,29.786091,29.547085,29.726337,12.67058,8092693
24/10/88,29.786091,29.786091,29.427582,29.427582,12.54323,4281487
25/10/88,29.457457,29.517208,29.218451,29.36783,12.517774,4301152
26/10/88,29.278202,29.278202,29.039198,29.069073,12.390424,3825431
27/10/88,28.979446,28.979446,28.561186,28.74044,12.250349,5645053
28/10/88,28.859943,28.979446,28.770315,28.859943,12.301285,3984005
31/10/88,28.74044,29.36783,28.74044,29.308079,12.492301,5299873
01/11/88,29.36783,29.726337,29.278202,29.636711,12.632379,5344642
02/11/88,29.547085,29.606836,29.098948,29.36783,12.517774,4284416
03/11/88,29.36783,29.36783,29.188576,29.218451,12.454095,3801582
04/11/88,28.770315,29.009321,28.74044,28.74044,12.361578,7183091
07/11/88,28.680689,28.710564,28.352055,28.471558,12.245932,6021613
08/11/88,28.591061,28.830067,28.531309,28.620937,12.310176,4671854
09/11/88,28.561186,28.680689,28.32218,28.650812,12.323031,5820362
10/11/88,28.620937,28.770315,28.591061,28.620937,12.310176,4721644
11/11/88,28.441683,28.501434,27.814293,27.874044,11.988934,5795677
14/11/88,28.023422,28.083174,27.814293,27.993547,12.040322,5555934
15/11/88,28.023422,28.232553,27.963671,28.083174,12.078877,4276048
16/11/88,28.083174,28.083174,27.366158,27.605164,11.873281,7767596
17/11/88,27.664913,27.724665,27.455784,27.605164,11.873281,5172679
18/11/88,27.69479,27.754541,27.575287,27.664913,11.898977,4771852
21/11/88,27.605164,27.635038,27.276529,27.635038,11.886128,4244250
22/11/88,27.605164,28.023422,27.575287,27.963671,12.027479,4291947
23/11/88,28.023422,28.32218,27.963671,28.202677,12.130279,3266030
25/11/88,27.903919,27.903919,27.724665,27.724665,11.92468,2765624
28/11/88,27.784416,28.620937,27.784416,28.411806,12.220225,6245038
29/11/88,28.531309,28.620937,28.11305,28.531309,12.271626,7092717
30/11/88,28.501434,28.620937,28.262428,28.32218,12.181682,5317446
01/12/88,28.292303,28.381931,28.142925,28.262428,12.155984,3755977
02/12/88,28.11305,28.531309,28.11305,28.501434,12.25878,5681035
05/12/88,28.561186,29.069073,28.561186,28.889818,12.425829,5771828
06/12/88,28.889818,29.188576,28.800192,29.188576,12.554327,5307404
07/12/88,29.128824,29.337954,28.889818,28.919695,12.438675,5877683
08/12/88,28.830067,29.009321,28.531309,28.531309,12.271626,3805766
09/12/88,28.591061,28.859943,28.591061,28.770315,12.374427,4720807
12/12/88,28.800192,29.128824,28.710564,28.800192,12.387278,3748027
13/12/88,28.74044,28.859943,28.561186,28.859943,12.412972,4014966
14/12/88,28.770315,29.098948,28.74044,28.800192,12.387278,5003227
15/12/88,29.009321,29.069073,28.74044,28.919695,12.438675,3871874
16/12/88,28.979446,29.128824,28.94957,28.979446,12.46437,8397706
19/12/88,28.979446,29.457457,28.94957,29.337954,12.61857,5949648
20/12/88,29.606836,29.666588,29.397705,29.457457,12.669975,8809830
21/12/88,29.427582,29.547085,29.337954,29.397705,12.644278,5051762
22/12/88,29.36783,29.457457,29.248327,29.278202,12.592872,3334648
23/12/88,29.397705,29.517208,29.337954,29.487333,12.68282,1936774
27/12/88,29.397705,29.606836,29.308079,29.427582,12.65712,2405800
28/12/88,29.397705,29.427582,29.128824,29.278202,12.592872,2440109
29/12/88,29.278202,29.636711,29.278202,29.457457,12.669975,3227119
30/12/88,29.517208,29.547085,29.069073,29.128824,12.528628,2474418
03/01/89,29.128824,29.218451,28.830067,28.919695,12.438675,6041696
04/01/89,29.039198,29.308079,28.979446,29.278202,12.592872,5323722
05/01/89,29.278202,29.427582,29.158701,29.218451,12.567174,6044206
06/01/89,29.278202,29.337954,29.009321,29.128824,12.528628,5338784
09/01/89,29.069073,29.248327,29.039198,29.158701,12.541475,4816202
10/01/89,29.188576,29.278202,28.889818,28.94957,12.451535,4492361
11/01/89,28.94957,29.218451,28.859943,29.218451,12.567174,4025845
12/01/89,29.278202,29.666588,29.218451,29.427582,12.65712,8292270
13/01/89,29.427582,29.57696,29.248327,29.487333,12.68282,4893188
16/01/89,29.547085,29.905594,29.487333,29.696463,12.772775,5225816
17/01/89,29.606836,29.756214,29.517208,29.606836,12.734225,4927497
18/01/89,29.606836,29.875717,29.188576,29.875717,12.849875,8244990
19/01/89,29.84584,29.965343,29.57696,29.696463,12.772775,7303590
20/01/89,29.636711,29.726337,29.517208,29.547085,12.708523,4252199
23/01/89,29.517208,29.666588,29.188576,29.248327,12.58002,4003670
24/01/89,29.248327,29.786091,29.188576,29.696463,12.772775,5827057
25/01/89,29.696463,29.726337,29.397705,29.457457,12.669975,5929565
26/01/89,29.427582,30.353727,29.427582,30.114723,12.952675,10714806
27/01/89,30.293978,30.562859,30.20435,30.323853,13.042622,12449492
30/01/89,30.443356,30.891491,30.413481,30.77199,13.235364,8620714
31/01/89,30.77199,31.279877,30.443356,31.220123,13.428118,9951226
01/02/89,31.010994,31.279877,30.891491,30.981119,13.325318,9072586
02/02/89,30.77199,31.040871,30.562859,30.682362,13.309761,7101503
03/02/89,30.592733,30.801865,30.323853,30.532984,13.244962,6500262
06/02/89,30.413481,30.562859,30.174475,30.264101,13.128329,5024566
07/02/89,30.174475,30.742113,30.174475,30.503107,13.232005,6471811
08/02/89,30.62261,30.682362,30.323853,30.353727,13.167204,6396499
09/02/89,30.20435,30.47323,30.114723,30.20435,13.102403,6635824
10/02/89,30.054972,30.264101,29.875717,29.875717,12.959851,8056710
13/02/89,30.054972,30.174475,29.815966,30.114723,13.063526,5473509
14/02/89,30.264101,30.293978,29.815966,29.815966,12.93393,4667670
15/02/89,29.84584,30.383604,29.84584,30.353727,13.167204,6724525
16/02/89,30.323853,30.323853,29.875717,30.084846,13.05057,5320374
17/02/89,30.084846,30.264101,29.935469,29.935469,12.98576,5592753
21/02/89,30.025097,30.114723,29.875717,29.99522,13.011695,4603655
22/02/89,29.935469,29.99522,29.457457,29.487333,12.791372,5656768
23/02/89,29.337954,29.547085,29.308079,29.487333,12.791372,6557165
24/02/89,29.487333,29.517208,28.94957,28.94957,12.558099,7313214
27/02/89,28.979446,29.128824,28.830067,29.069073,12.609932,7378902
28/02/89,29.098948,29.218451,29.009321,29.039198,12.596978,5110338
01/03/89,29.188576,29.248327,28.471558,28.650812,12.428497,6274326
02/03/89,28.620937,28.889818,28.620937,28.800192,12.493302,5598192
03/03/89,28.830067,28.919695,28.710564,28.889818,12.532175,3960574
06/03/89,29.009321,29.069073,28.830067,29.039198,12.596978,5555515
07/03/89,28.919695,28.94957,28.531309,28.650812,12.428497,7852531
08/03/89,28.591061,28.830067,28.561186,28.591061,12.402579,5635011
09/03/89,28.591061,28.650812,28.232553,28.352055,12.298899,5911574
10/03/89,28.262428,28.32218,27.993547,28.262428,12.260017,7473042
13/03/89,28.232553,28.591061,28.232553,28.411806,12.324818,5973078
14/03/89,28.501434,28.531309,28.11305,28.1728,12.221137,4894862
15/03/89,28.142925,28.381931,27.963671,27.963671,12.130425,6909876
16/03/89,28.053299,28.381931,28.023422,28.232553,12.247062,9484710
17/03/89,27.635038,27.844168,26.619265,26.888145,11.663863,19606642
20/03/89,26.559511,26.619265,26.051624,26.171127,11.352833,16646462
21/03/89,26.380259,26.410133,26.230881,26.320507,11.417625,14461159
22/03/89,25.872372,26.141253,25.722992,26.111378,11.326905,10856225
23/03/89,26.230881,26.350382,25.932121,26.201004,11.365791,8432852
27/03/89,26.171127,26.380259,26.051624,26.320507,11.417625,5706139
28/03/89,26.44001,26.499762,26.141253,26.29063,11.404667,5219122
29/03/89,26.230881,26.380259,26.081501,26.201004,11.365791,5123726
30/03/89,26.201004,26.230881,25.872372,25.991875,11.275064,6913642
31/03/89,26.051624,26.171127,26.051624,26.081501,11.313948,4684825
03/04/89,26.111378,26.171127,25.932121,25.932121,11.249154,5359704
04/04/89,25.81262,25.932121,25.39436,25.603489,11.106587,9776753
05/04/89,25.603489,25.81262,25.603489,25.752869,11.171391,6075168
06/04/89,25.66324,25.872372,25.603489,25.81262,11.197311,4194042
07/04/89,25.752869,26.350382,25.752869,26.230881,11.378747,6722433
10/04/89,26.171127,26.350382,26.171127,26.29063,11.404667,3533806
11/04/89,26.350382,26.619265,26.29063,26.559511,11.521302,4965990
12/04/89,26.738768,26.828394,26.499762,26.559511,11.521302,4223330
13/04/89,26.469885,26.529636,26.021749,26.111378,11.326905,4002833
14/04/89,26.410133,26.768642,26.410133,26.499762,11.495385,7490197
17/04/89,26.469885,26.708891,26.469885,26.619265,11.547227,3816645
18/04/89,26.828394,27.037523,26.798517,27.007648,11.715713,6516162
19/04/89,26.888145,27.037523,26.798517,26.858271,11.650904,6088138
20/04/89,26.91802,26.977772,26.529636,26.858271,11.650904,5158454
21/04/89,26.888145,27.127151,26.798517,27.127151,11.767537,6440850
24/04/89,27.127151,27.336281,27.037523,27.127151,11.767537,6042951
25/04/89,27.246655,27.515535,27.097275,27.366158,11.871222,8390175
26/04/89,27.366158,27.425907,27.127151,27.366158,11.871222,5445894
27/04/89,27.396032,27.664913,27.306404,27.396032,11.88418,7775546
28/04/89,27.396032,27.396032,27.246655,27.276529,11.832349,4642148
01/05/89,27.007648,27.157026,26.977772,27.097275,11.754588,4930007
02/05/89,27.157026,27.186901,26.858271,26.858271,11.650904,3916224
03/05/89,26.828394,26.888145,26.649139,26.649139,11.560184,5992325
04/05/89,26.410133,26.559511,26.350382,26.44001,11.595297,4117056
05/05/89,26.589388,26.619265,26.081501,26.141253,11.46428,6042951
08/05/89,26.081501,26.230881,25.961998,26.171127,11.477381,5531248
09/05/89,26.141253,26.320507,26.081501,26.230881,11.503584,6369722
10/05/89,26.29063,26.350382,26.201004,26.201004,11.490482,5394850
11/05/89,26.260756,26.260756,26.051624,26.081501,11.438076,4989838
12/05/89,26.529636,26.589388,26.350382,26.469885,11.608402,7200246
15/05/89,26.499762,26.977772,26.44001,26.947897,11.818037,8432015
16/05/89,26.888145,27.037523,26.589388,26.619265,11.673917,8383899
17/05/89,26.619265,26.738768,26.350382,26.649139,11.687016,7560070
18/05/89,26.469885,26.888145,26.44001,26.768642,11.739419,7292712
19/05/89,26.828394,26.888145,26.499762,26.559511,11.647703,11992599
22/05/89,26.679014,26.738768,26.111378,26.260756,11.516685,8083488
23/05/89,26.111378,26.260756,26.081501,26.171127,11.477381,8399798
24/05/89,26.171127,26.320507,26.141253,26.230881,11.503584,7033304
25/05/89,26.171127,26.350382,26.171127,26.201004,11.490482,4099483
26/05/89,26.201004,26.29063,26.111378,26.171127,11.477381,3521254
30/05/89,26.201004,26.230881,25.693117,25.872372,11.346354,6832890
31/05/89,25.842495,26.320507,25.782743,26.201004,11.490482,7263842
01/06/89,26.171127,26.469885,26.171127,26.29063,11.529787,5863458
02/06/89,26.410133,26.499762,26.201004,26.320507,11.542885,6757997
05/06/89,26.320507,26.320507,25.991875,26.051624,11.424977,5312425
06/06/89,26.081501,26.230881,25.961998,26.201004,11.490482,7410282
07/06/89,26.230881,26.380259,26.081501,26.171127,11.477381,4779383
08/06/89,26.201004,26.201004,25.991875,26.111378,11.451172,5319538
09/06/89,26.051624,26.171127,25.902246,25.902246,11.359464,5823291
12/06/89,25.693117,26.051624,25.693117,26.021749,11.411873,8028259
13/06/89,26.051624,26.679014,25.932121,26.529636,11.634602,9723616
14/06/89,26.589388,26.649139,26.201004,26.380259,11.569098,5000717
15/06/89,26.380259,26.410133,25.932121,26.141253,11.46428,6565114
16/06/89,26.021749,26.201004,25.902246,26.171127,11.477381,11402655
19/06/89,26.201004,26.410133,26.201004,26.380259,11.569098,5164730
20/06/89,26.350382,26.589388,26.141253,26.171127,11.477381,4939212
21/06/89,26.260756,26.380259,26.141253,26.230881,11.503584,5372674
